date,cot_noncomm_net,cot_noncomm_net_pct_oi,cot_comm_net,cot_comm_net_pct_oi,cot_noncomm_net_change_1w,cot_noncomm_net_ma_4w,cot_noncomm_trader_count
2015-09-08,59293,0.14059402653818065,-55979,-0.13273595553574308,-13392.0,61092.5,240
2015-09-15,39547,0.09567830296637336,-32979,-0.07978796757094159,-19746.0,60564.5,237
2015-09-22,61125,0.14577728807738538,-57228,-0.13648331520805906,21578.0,58162.5,243
2015-09-29,76645,0.1843757517440462,-73143,-0.17595140726485448,15520.0,59152.5,237
2015-10-06,86819,0.20179765147782106,-88469,-0.20563282724508866,10174.0,66034.0,251
2015-10-13,117159,0.26875768475528067,-118494,-0.2718201170835551,30340.0,85437.0,248
2015-10-20,151301,0.32343648459144236,-163300,-0.3490867736087834,34142.0,107981.0,265
2015-10-27,157434,0.3372766613822357,-165848,-0.3553022837310939,6133.0,128178.25,250
2015-11-03,116342,0.262090560937148,-124988,-0.281567920702861,-41092.0,135559.0,239
2015-11-10,68389,0.1567023962825313,-71894,-0.16473354016488476,-47953.0,123366.5,250
2015-11-17,34399,0.07900986733306384,-28473,-0.06539864393076329,-33990.0,94141.0,265
2015-11-24,16302,0.04099018116443092,-11983,-0.030130373015174565,-18097.0,58858.0,238
2015-12-01,9750,0.024939888473934618,-2911,-0.007446155420269095,-6552.0,32210.0,246
2015-12-08,19623,0.04978839361831689,-13997,-0.0355138432184468,9873.0,20018.5,252
2015-12-15,13656,0.034930834083653925,-8266,-0.021143693214373413,-5967.0,14832.75,251
2015-12-22,26427,0.0652045182016018,-22251,-0.05490088676368266,12771.0,17364.0,242
2015-12-29,19102,0.04753160147307654,-15335,-0.0381581566636807,-7325.0,19702.0,237
2016-01-05,26560,0.06420297422211908,-19275,-0.04659308464349945,7458.0,21436.25,246
2016-01-12,44718,0.11247972029730988,-43585,-0.10962987184485556,18158.0,29201.75,249
2016-01-19,43694,0.10687441143737694,-40143,-0.09818875585505155,-1024.0,33518.5,253
2016-01-26,59040,0.15321136629038537,-59833,-0.15526923575969898,15346.0,43503.0,247
2016-02-02,72822,0.19204873610506745,-77355,-0.2040033229162546,13782.0,55068.5,246
2016-02-09,98428,0.23958153312903296,-104923,-0.25539087658488974,25606.0,68496.0,273
2016-02-16,117360,0.27362256127130974,-131984,-0.30771813332338566,18932.0,86912.5,282
2016-02-23,144978,0.32558108199151115,-163149,-0.366388196456242,27618.0,108397.0,290
2016-03-01,152413,0.3382783455959872,-171431,-0.38048850861714995,7435.0,128294.75,282
2016-03-08,174810,0.3502434333112941,-195372,-0.3914407645609184,22397.0,147390.25,290
2016-03-15,169512,0.34377775884936906,-185531,-0.376264992313714,-5298.0,160428.25,278
2016-03-22,178831,0.3502513812749839,-199994,-0.39170040287595065,9319.0,168891.5,274
2016-03-29,189806,0.39504975429847583,-207964,-0.43284262406313934,10975.0,178239.75,262
2016-04-05,190400,0.4016081199087101,-207245,-0.437139048374373,594.0,182137.25,254
2016-04-12,213807,0.42378048176198113,-231787,-0.45941810383272913,23407.0,193211.0,270
2016-04-19,216837,0.43080398385952784,-240121,-0.4770638009580177,3030.0,202712.5,275
2016-04-26,220857,0.4435912782897221,-240108,-0.48225691124840325,4020.0,210475.25,268
2016-05-03,271648,0.48013517765043995,-294901,-0.5212346272539918,50791.0,230787.25,299
2016-05-10,264898,0.45689635842746434,-284996,-0.4915614106803133,-6750.0,243560.0,290
2016-05-17,266288,0.44748494732614436,-290243,-0.48774024201910005,1390.0,255922.75,296
2016-05-24,206632,0.3805671893590296,-225213,-0.4147889892035848,-59656.0,252366.5,276
2016-05-31,197135,0.3987995654645463,-214038,-0.43299394522992146,-9497.0,233738.25,259
2016-06-07,228619,0.46061894304192774,-243692,-0.4909878508250559,31484.0,224668.5,252
2016-06-14,279862,0.5131721056115536,-298077,-0.546572245336541,51243.0,228062.0,279
2016-06-21,292729,0.5121964875935449,-312137,-0.5461552324777741,12867.0,249586.25,273
2016-06-28,301920,0.4918930191335175,-326321,-0.5316475288045461,9191.0,275782.5,279
2016-07-05,315963,0.48388519551404274,-340207,-0.5210139500835412,14043.0,297618.5,283
2016-07-12,297463,0.4699109032889956,-325452,-0.5141259359893843,-18500.0,302018.75,295
2016-07-19,285911,0.4633371632669928,-315477,-0.5112507677423432,-11552.0,300314.25,292
2016-07-26,278955,0.48402377130959096,-309023,-0.5361957228994058,-6956.0,294573.0,264
2016-08-02,294183,0.5052858843271597,-324027,-0.5565456509753337,15228.0,289128.0,293
2016-08-09,286447,0.4978232496059256,-312941,-0.543867820416789,-7736.0,286374.0,289
2016-08-16,283851,0.4958130711830301,-310993,-0.5432230094184064,-2596.0,285859.0,276
2016-08-23,294609,0.5141760606520727,-317475,-0.5540837002790707,10758.0,289772.5,279
2016-08-30,276341,0.4948817868258841,-301213,-0.5394234936371549,-18268.0,285312.0,288
2016-09-06,307860,0.5212170874417597,-329973,-0.5586551224401344,31519.0,290665.25,295
2016-09-13,285413,0.4963687082827538,-311371,-0.5415128990855684,-22447.0,291055.75,292
2016-09-20,256179,0.4584522656950452,-290615,-0.5200781687607711,-29234.0,281448.25,285
2016-09-27,291904,0.5005547353132326,-314594,-0.539463372893592,35725.0,285339.0,279
2016-10-04,245508,0.450618915466279,-271242,-0.49785251751024184,-46396.0,269751.0,287
2016-10-11,195219,0.3901820405813786,-221199,-0.44210797716697847,-50289.0,247202.5,281
2016-10-18,179618,0.3613600745180169,-202671,-0.4077386880081117,-15601.0,228062.25,293
2016-10-25,196980,0.3880484696139018,-217599,-0.4286676766144554,17362.0,204331.25,291
2016-11-01,215131,0.41251874379201775,-239251,-0.4587694101314271,18151.0,196737.0,289
2016-11-08,217238,0.41127748233160355,-245586,-0.46494624225913145,2107.0,202241.75,274
2016-11-15,177660,0.37071428124289235,-199966,-0.4172591014466746,-39578.0,201752.25,253
2016-11-22,167085,0.3623916089376266,-192172,-0.4168029462415033,-10575.0,194278.5,238
2016-11-29,151570,0.3736371009291009,-167823,-0.41370257431697893,-15515.0,178388.25,222
2016-12-06,136380,0.3465608196704648,-154944,-0.3937345625679755,-15190.0,158173.75,239
2016-12-13,129311,0.3256925099613635,-149886,-0.37751426829944035,-7069.0,146086.5,256
2016-12-20,114834,0.28804924484712574,-134022,-0.33618036376771243,-14477.0,133023.75,238
2016-12-27,98343,0.2449310483097683,-120967,-0.3012779162816646,-16491.0,119717.0,239
2017-01-03,96550,0.22735139742813884,-117612,-0.2769472040840835,-1793.0,109759.5,245
2017-01-10,109482,0.24658052571953668,-125816,-0.2833687311515064,12932.0,104802.25,253
2017-01-17,107041,0.228750878857624,-123111,-0.26309310868770797,-2441.0,102854.0,253
2017-01-24,109407,0.22680948807356946,-126374,-0.26198344023517023,2366.0,105620.0,250
2017-01-31,119155,0.2990590638827607,-131803,-0.3308034224072805,9748.0,111271.25,253
2017-02-07,117149,0.2819178761283429,-134146,-0.32282098362864975,-2006.0,113188.0,262
2017-02-14,109752,0.2643811065502688,-127788,-0.3078279470428398,-7397.0,113865.75,275
2017-02-21,123763,0.28972909955801934,-139564,-0.3267192299048618,14011.0,117454.75,275
2017-02-28,163798,0.3671934020951352,-179907,-0.4033056776684055,40035.0,128615.5,254
2017-03-07,133685,0.30774560832042286,-152648,-0.3513988227467248,-30113.0,132749.5,258
2017-03-14,106038,0.24881620010793815,-123287,-0.2892906586573433,-27647.0,131821.0,255
2017-03-21,116252,0.26014142499104903,-128997,-0.2886613856068743,10214.0,129943.25,256
2017-03-28,137820,0.3066632845146389,-152114,-0.3384688641754447,21568.0,123448.75,254
2017-04-04,155436,0.3633312140025432,-171016,-0.39974942030069566,17616.0,128886.5,255
2017-04-11,172666,0.3785447601675834,-187364,-0.41076795920470216,17230.0,145543.5,255
2017-04-18,195768,0.4145317333773766,-211064,-0.44692046592682466,23102.0,165422.5,265
2017-04-25,200677,0.421603621962877,-214580,-0.45081252560479845,4909.0,181136.75,274
2017-05-02,189634,0.4105476234290601,-203986,-0.44161894761909914,-11043.0,189686.25,256
2017-05-09,150006,0.3464077795456697,-164422,-0.3796985449145908,-39628.0,184021.25,260
2017-05-16,126724,0.29130547720684746,-142859,-0.32839564067022053,-23282.0,166760.25,263
2017-05-23,159767,0.3453883935906194,-174291,-0.37678674887368885,33043.0,156532.75,262
2017-05-30,167090,0.3847818978182873,-183219,-0.42192443914279004,7323.0,150896.75,253
2017-06-06,204465,0.41386241222894454,-216354,-0.43792721656704603,37375.0,164511.5,284
2017-06-13,190274,0.40386386887806863,-203611,-0.4321721633335739,-14191.0,180399.0,273
2017-06-20,150675,0.3379568052287699,-165016,-0.37012298106275554,-39599.0,178126.0,262
2017-06-27,131672,0.29057429867768303,-149863,-0.33071827057182707,-19003.0,169271.5,258
2017-07-03,93799,0.20515921881185736,-107226,-0.23452704609132527,-37873.0,141605.0,255
2017-07-11,60260,0.12668473245050654,-73916,-0.15539377171940993,-33539.0,109101.5,265
2017-07-18,60138,0.12419971747445292,-73635,-0.15207433230621803,-122.0,86467.25,266
2017-07-25,90831,0.19582947952577145,-103343,-0.22280505447074017,30693.0,76257.0,247
2017-08-01,129672,0.28898907755360376,-143385,-0.31955008702744986,38841.0,85225.25,260
2017-08-08,148837,0.3316871951097215,-159511,-0.35547448671463944,19165.0,107369.5,246
2017-08-15,187734,0.3928138750965118,-196631,-0.41142992251857524,38897.0,139268.5,269
2017-08-22,208438,0.4165069748203092,-219918,-0.43944665026786267,20704.0,168670.25,272
2017-08-29,231047,0.42875806077476225,-248029,-0.4602718626768731,22609.0,194014.0,288
2017-09-05,245298,0.432764013782226,-261807,-0.46188981628991366,14251.0,218129.25,290
2017-09-12,254760,0.43878292680406333,-272098,-0.46864482971240395,9462.0,234885.75,293
2017-09-19,236089,0.4141214812943785,-253041,-0.4438568241138335,-18671.0,241798.5,283
2017-09-26,212594,0.38678982674019396,-233471,-0.4247730775038798,-23495.0,237185.25,277
2017-10-03,203855,0.38820133034484994,-224423,-0.42736899835658804,-8739.0,226824.5,271
2017-10-10,200112,0.3848270689704907,-222997,-0.42883626118979623,-3743.0,213162.5,279
2017-10-17,200724,0.3795839636913767,-221624,-0.41910741301059,612.0,204321.25,281
2017-10-24,191385,0.3633841807265975,-210653,-0.3999684814515241,-9339.0,199019.0,276
2017-10-31,193095,0.3630164799837569,-210648,-0.39601592726698476,1710.0,196329.0,270
2017-11-07,195790,0.36470625490133984,-215287,-0.40102413554800936,2695.0,195248.5,275
2017-11-14,195084,0.3659741789762388,-215791,-0.40482014955332857,-706.0,193838.5,281
2017-11-21,201827,0.37965094843607744,-225056,-0.42334635034574086,6743.0,196449.0,279
2017-11-28,224417,0.4454397491117683,-246541,-0.48935312915583257,22590.0,204279.5,258
2017-12-05,173329,0.36660497678697956,-189890,-0.4016328429869182,-51088.0,198664.25,263
2017-12-12,107068,0.23973059751286335,-119463,-0.26748362134978887,-66261.0,176660.25,261
2017-12-19,113795,0.2508735766487726,-128217,-0.28266845974933585,6727.0,154652.25,249
2017-12-26,135948,0.297824610598725,-149469,-0.3274453961925209,22153.0,132535.0,241
2018-01-02,163268,0.3260593013014972,-177600,-0.3546814557117494,27320.0,130019.75,256
2018-01-09,203288,0.3659846432204229,-220271,-0.3965595772834883,40020.0,154074.75,269
2018-01-16,211711,0.36355659047314853,-232507,-0.39926811635267107,8423.0,178553.75,281
2018-01-23,214684,0.36860621440504376,-234552,-0.4027189953658951,2973.0,198237.75,276
2018-01-30,207262,0.37055273075740347,-225076,-0.4024014359986555,-7422.0,209236.25,268
2018-02-06,190877,0.35656549995236503,-205451,-0.3837902865757181,-16385.0,206133.5,261
2018-02-13,175606,0.34315137421958203,-194536,-0.3801424537611506,-15271.0,197107.25,251
2018-02-20,190922,0.3614892626014382,-214878,-0.40684724531102673,15316.0,191166.75,255
2018-02-27,178718,0.3353939120969861,-199796,-0.3749502683631723,-12204.0,184030.75,251
2018-03-06,183823,0.36178508167683526,-204903,-0.4032729777602834,5105.0,182267.25,262
2018-03-13,167948,0.31883089516707736,-188810,-0.35843511870636074,-15875.0,180352.75,252
2018-03-20,148731,0.27265127892076796,-167270,-0.3066366757775908,-19217.0,169805.0,268
2018-03-27,203354,0.38391134437123603,-226360,-0.4273442957201382,54623.0,175964.0,262
2018-04-03,166589,0.3378121064766466,-188865,-0.3829837713757323,-36765.0,171655.5,248
2018-04-10,155372,0.31100026421771537,-175652,-0.351593713219693,-11217.0,168511.5,254
2018-04-17,163069,0.31959963075403397,-185262,-0.36309578640179213,7697.0,172096.0,265
2018-04-24,136646,0.269832744219111,-161800,-0.319503959242511,-26423.0,155419.0,272
2018-05-01,106779,0.21029589015196276,-131872,-0.25971529632343093,-29867.0,140466.5,281
2018-05-08,107440,0.21864150851244815,-134984,-0.2746938326977318,661.0,128483.5,270
2018-05-15,92443,0.17778935990983888,-118089,-0.22711257447716932,-14997.0,110827.0,277
2018-05-22,90957,0.18084987931013913,-115575,-0.22979786933682214,-1486.0,99404.75,268
2018-05-29,115130,0.24527996386738307,-136689,-0.29121057049482085,24173.0,101492.5,262
2018-06-05,111416,0.24723893298656802,-134347,-0.29812422748928746,-3714.0,102486.5,266
2018-06-12,120240,0.2679771336876943,-140587,-0.3133241957231527,8824.0,109435.75,261
2018-06-19,96512,0.20607031141572985,-114124,-0.24367506859259733,-23728.0,110824.5,270
2018-06-26,76672,0.1636287195378308,-94963,-0.2026642593576668,-19840.0,101210.0,273
2018-07-03,78327,0.15850405938109616,-93150,-0.18850017403129327,1655.0,92937.75,276
2018-07-10,81434,0.16170598082181445,-100394,-0.19935543186660656,3107.0,83236.25,267
2018-07-17,57841,0.10948970049860111,-73635,-0.13938683799060345,-23593.0,73568.5,279
2018-07-24,48597,0.0978555032016431,-65668,-0.1322298739478877,-9244.0,66549.75,280
2018-07-31,35337,0.07806607681346721,-47918,-0.10585987120433885,-13260.0,55802.25,264
2018-08-07,12688,0.027614184915795016,-25609,-0.05573547143037473,-22649.0,38615.75,263
2018-08-14,-3688,-0.007735889029427003,-7350,-0.015417240880230063,-16376.0,23233.5,277
2018-08-21,-8710,-0.018005912389142703,-1685,-0.0034833481487606724,-5022.0,8906.75,290
2018-08-28,-3063,-0.006390796251901277,-8262,-0.017238249635392867,5647.0,-693.25,281
2018-09-04,-13497,-0.02852776685731678,6525,0.013791485422241385,-10434.0,-7239.5,270
2018-09-11,-7590,-0.01616785600170412,13,2.7691979976568325e-05,5907.0,-8215.0,269
2018-09-18,-10844,-0.02310006049812967,1691,0.0036021949743948057,-3254.0,-8748.5,272
2018-09-25,-17648,-0.03834196215773476,7080,0.015381974845691418,-6804.0,-12394.75,261
2018-10-02,-21822,-0.04746224248329622,8875,0.019302877923162584,-4174.0,-14476.0,277
2018-10-09,-38175,-0.08205213077615835,25866,0.05559555768581825,-16353.0,-22122.25,275
2018-10-16,17667,0.0372393121677508,-31996,-0.06744263497590733,55842.0,-14994.5,273
2018-10-23,29388,0.06150278759061762,-46520,-0.09735639304190594,11721.0,-3235.5,278
2018-10-30,13194,0.027780292710041878,-31205,-0.06570289783362565,-16194.0,5518.5,268
2018-11-06,19026,0.03844327565966406,-38136,-0.07705627880568426,5832.0,19818.75,258
2018-11-13,-9247,-0.017139309015421114,-1823,-0.003378929418742586,-28273.0,13090.25,263
2018-11-20,8896,0.016914476936532686,-23140,-0.04399741415370575,18143.0,7967.25,268
2018-11-27,1871,0.004225374378106644,-16100,-0.03635944814939442,-7025.0,5136.5,240
2018-12-04,49001,0.12252731178063558,-58249,-0.1456519945288921,47130.0,12630.25,245
2018-12-11,60499,0.15040149160969546,-77368,-0.19233809819763828,11498.0,30066.75,249
2018-12-18,75960,0.18415215098730864,-92675,-0.22467483666072705,15461.0,46832.75,249
2018-12-24,110985,0.2506849593541844,-128219,-0.2896118827177922,35025.0,74111.25,260
2018-12-31,123772,0.2742201347040057,-144614,-0.32039613612194257,12787.0,92804.0,248
2019-01-08,99216,0.21794601433994096,-121187,-0.26620931744692816,-24556.0,102483.25,253
2019-01-15,87913,0.175263404471646,-108113,-0.21553413542528482,-11303.0,105471.5,262
2019-01-22,74504,0.14508801208936942,-92077,-0.17930941814067525,-13409.0,96351.25,259
2019-01-29,99593,0.2060303274788473,-118609,-0.24536916361530028,25089.0,90306.5,261
2019-02-05,109095,0.22740632347791284,-131242,-0.27357129754698417,9502.0,92776.25,259
2019-02-12,104874,0.22028511835121187,-126111,-0.2648928863244434,-4221.0,97016.5,259
2019-02-19,145647,0.2886162187226909,-166477,-0.32989325042257933,40773.0,114802.25,290
2019-02-26,135696,0.2707054908751406,-159845,-0.3188813169801384,-9951.0,123828.0,269
2019-03-05,88018,0.18675142315795729,-113997,-0.24187213962754953,-47678.0,118558.75,253
2019-03-12,78819,0.14870667698054826,-108474,-0.2046563402071581,-9199.0,112045.0,265
2019-03-19,88396,0.17192213364244413,-115659,-0.22494617465667502,9577.0,97732.25,261
2019-03-26,119938,0.23536868959426974,-151434,-0.29717705931413435,31542.0,93792.75,257
2019-04-02,94556,0.21481700252175295,-118230,-0.26860076788513526,-25382.0,95427.25,257
2019-04-09,105364,0.23542976142861294,-132809,-0.29675402590612215,10808.0,102063.5,254
2019-04-16,56273,0.1277245273854297,-78430,-0.17801493936415777,-49091.0,94032.75,261
2019-04-23,37395,0.08497936588735774,-57396,-0.1304312256844708,-18878.0,73397.0,264
2019-04-30,66219,0.15399373504398725,-88312,-0.20537149049675474,28824.0,66312.75,235
2019-05-07,75411,0.1675654776586029,-96359,-0.21411255468970466,9192.0,58824.5,250
2019-05-14,124536,0.24041930906668985,-137183,-0.2648346026506047,49125.0,75890.25,250
2019-05-21,88805,0.17459200264232477,-107938,-0.21220777637753788,-35731.0,88742.75,258
2019-05-28,86688,0.1716165867526122,-109954,-0.21767638173445833,-2117.0,93860.0,252
2019-06-04,156115,0.32422974278029887,-172576,-0.3584170136761545,69427.0,114036.0,270
2019-06-11,184238,0.3709517318584231,-202027,-0.40676877480303547,28123.0,128961.5,264
2019-06-18,204323,0.3887157652824388,-223855,-0.425874559581155,20085.0,157841.0,275
2019-06-25,236554,0.40954285368028326,-260150,-0.4503943006033535,32231.0,195307.5,282
2019-07-02,258946,0.4273395945863431,-286822,-0.4733434661993006,22392.0,221015.25,286
2019-07-09,244763,0.40863505610399065,-278416,-0.4648191833743199,-14183.0,236146.5,288
2019-07-16,245501,0.40787672370825717,-277408,-0.4608871905632165,738.0,246441.0,287
2019-07-23,251250,0.4073053971815277,-287839,-0.4666204108232189,5749.0,250115.0,284
2019-07-30,254388,0.4516046568601344,-287967,-0.5112160881096685,3138.0,248975.5,271
2019-08-06,292545,0.48731753390292126,-324325,-0.5402562312911345,38157.0,260921.0,301
2019-08-13,290090,0.48839824769934775,-323727,-0.5450298167222819,-2455.0,272068.25,294
2019-08-20,299993,0.5043535129882466,-336250,-0.5653094196941193,9903.0,284254.0,288
2019-08-27,296838,0.46659215980307556,-333806,-0.5247012259051248,-3155.0,294866.5,293
2019-09-03,300547,0.47378136635779794,-337741,-0.5324138735540499,3709.0,296867.0,288
2019-09-10,269725,0.4387534505728317,-305611,-0.4971281148688986,-30822.0,291775.75,277
2019-09-17,282599,0.4478660517599328,-318399,-0.5046022916369515,12874.0,287427.25,278
2019-09-24,312444,0.47415865384615385,-345145,-0.5237850257381508,29845.0,291328.75,288
2019-10-01,268993,0.44470105887896044,-303688,-0.5020590690792465,-43451.0,283440.25,276
2019-10-08,275563,0.44664863191437976,-310942,-0.503992984924395,6570.0,284899.75,283
2019-10-15,253027,0.4165828376307033,-288275,-0.4746150312733068,-22536.0,277506.75,279
2019-10-22,259132,0.41426123211111254,-295357,-0.4721723088334975,6105.0,264178.75,277
2019-10-29,276515,0.42974347338221625,-301216,-0.468132325835118,17383.0,266059.25,280
2019-11-05,279828,0.4054414711503214,-317138,-0.4594997544122484,3313.0,267125.5,285
2019-11-12,267066,0.3769653461084065,-301468,-0.42552398643260125,-12762.0,270635.25,261
2019-11-19,285859,0.3974619409324941,-319095,-0.4436736924212783,18793.0,277317.0,258
2019-11-26,271634,0.4058673057728742,-305467,-0.45641955091234004,-14225.0,276096.75,245
2019-12-03,290705,0.41469096283109086,-322787,-0.4604559667682335,19071.0,278816.0,257
2019-12-10,270920,0.39263597404648964,-302283,-0.43808939961130605,-19785.0,279779.5,252
2019-12-17,286275,0.3992750217228485,-318619,-0.44438602094598645,15355.0,279883.5,272
2019-12-24,305652,0.40822344828691515,-340396,-0.4546269250751599,19377.0,288388.0,286
2019-12-31,327925,0.4171192852400129,-366491,-0.4661750826161396,22273.0,297693.0,284
2020-01-07,322291,0.41011405382913174,-356081,-0.45311169843877447,-5634.0,310535.75,306
2020-01-14,319235,0.4006046056949389,-349819,-0.4389841419631238,-3056.0,318775.75,290
2020-01-21,317695,0.4002058377811846,-351903,-0.4432982418127834,-1540.0,321786.5,303
2020-01-28,330092,0.461319369035091,-360814,-0.5042548344674435,12397.0,322328.25,284
2020-02-04,299806,0.45801836925502465,-331687,-0.5067234773256418,-30286.0,316707.0,293
2020-02-11,307974,0.46802852175604537,-337791,-0.5133414586702005,8168.0,313891.75,300
2020-02-18,353649,0.494394792798158,-385612,-0.5390784784927521,45675.0,322880.25,317
2020-02-25,335865,0.45825789277639895,-375621,-0.5125014155763886,-17784.0,324323.5,304
2020-03-03,319733,0.46205192309081844,-351011,-0.5072523248336308,-16132.0,329305.25,281
2020-03-10,299531,0.47284164995974554,-328304,-0.5182629011634331,-20202.0,327194.5,278
2020-03-17,281916,0.4912070392472884,-301709,-0.5256941237966634,-17615.0,309261.25,253
2020-03-24,288366,0.5268556311137258,-311823,-0.5697124607643596,6450.0,297386.5,252
2020-03-31,258849,0.5222393937682084,-283959,-0.5728999378596273,-29517.0,282165.5,238
2020-04-07,248942,0.5185751484220393,-275611,-0.5741297781481096,-9907.0,269518.25,251
2020-04-14,252501,0.5153449736205648,-280408,-0.5723021032114539,3559.0,262164.5,261
2020-04-21,249571,0.5060670211169646,-280073,-0.5679173814477307,-2930.0,252465.75,259
2020-04-28,262729,0.5246018497811572,-293629,-0.5863011565125715,13158.0,253435.75,257
2020-05-05,250004,0.5098553461556502,-281636,-0.5743652912349111,-12725.0,253701.25,253
2020-05-12,242828,0.4888442421472846,-278533,-0.5607230356384338,-7176.0,251283.0,249
2020-05-19,251788,0.47668613511799396,-290174,-0.5493586770288051,8960.0,251837.25,280
2020-05-26,237914,0.45807837897160814,-274322,-0.5281781529302584,-13874.0,245633.5,268
2020-06-02,219034,0.46040210617032234,-256623,-0.5394129207873966,-18880.0,237891.0,262
2020-06-09,208613,0.4385749514885601,-243457,-0.511828802445439,-10421.0,229337.25,260
2020-06-16,224348,0.45826175589250007,-258020,-0.5270414635092929,15735.0,222477.25,265
2020-06-23,251957,0.47351348710113306,-287292,-0.5399200527719361,27609.0,225988.0,285
2020-06-30,266670,0.4748160704238393,-301463,-0.5367663293140655,14713.0,237897.0,290
2020-07-07,267358,0.4667758425632359,-302592,-0.5282902914926603,688.0,252583.25,293
2020-07-14,262428,0.452325591416383,-302018,-0.520563623044771,-4930.0,262103.25,292
2020-07-21,266436,0.44174964933398325,-303859,-0.5037968093537466,4008.0,265723.0,297
2020-07-28,236801,0.3955722158465427,-278377,-0.4650242470712244,-29635.0,258255.75,289
2020-08-04,238746,0.42493819381777986,-276345,-0.4918597386786559,1945.0,251102.75,293
2020-08-11,224053,0.4049065230552368,-268331,-0.4849253178396841,-14693.0,241509.0,293
2020-08-18,223518,0.41087112369257917,-267771,-0.4922170548335508,-535.0,230779.5,275
2020-08-25,221038,0.4024126040904308,-266445,-0.4850787027428534,-2480.0,226838.75,278
2020-09-01,230796,0.42138819508347575,-277406,-0.5064889064166046,9758.0,224851.25,275
2020-09-08,236473,0.42419953467262944,-281040,-0.5041465081611676,5677.0,227956.25,283
2020-09-15,240977,0.416249082350909,-285186,-0.49261303277626634,4504.0,232321.0,297
2020-09-22,219060,0.3803937299110748,-266408,-0.4626126759707368,-21917.0,231826.5,290
2020-09-29,243659,0.4332516589733924,-286178,-0.5088549705189938,24599.0,235042.25,283
2020-10-06,248587,0.44745704745704745,-288468,-0.5192429192429192,4928.0,238070.75,278
2020-10-13,240671,0.4350547815696759,-284655,-0.5145635280017787,-7916.0,237994.25,288
2020-10-20,249604,0.44335187116003216,-294124,-0.5224292309140611,8933.0,245630.25,282
2020-10-27,248634,0.4432768764485648,-296462,-0.5285469780709574,-970.0,246874.0,274
2020-11-03,242909,0.44588948811800855,-289338,-0.5311156552992617,-5725.0,245454.5,267
2020-11-10,239736,0.4379147646630097,-283423,-0.5177158054905571,-3173.0,245220.75,280
2020-11-17,251270,0.45068184304785547,-294572,-0.5283489945886611,11534.0,245637.25,269
2020-11-24,243902,0.4392628225331516,-284829,-0.5129715643139253,-7368.0,244454.25,250
2020-12-01,260314,0.4838172484675918,-293263,-0.5450559621739567,16412.0,248805.5,251
2020-12-08,269220,0.48991847430484786,-300723,-0.5472466880186344,8906.0,256176.5,252
2020-12-15,271584,0.4934607152331358,-306342,-0.5566150525286809,2364.0,261255.0,251
2020-12-21,278196,0.49609732349684094,-315099,-0.5619051695083002,6612.0,269828.5,260
2020-12-29,268872,0.4832229239379311,-307254,-0.5522039344804408,-9324.0,271968.0,258
2021-01-05,279318,0.4909894390459985,-320923,-0.5641233423802224,10446.0,274492.5,268
2021-01-12,246227,0.44322260583434436,-290301,-0.5225583128426858,-33091.0,268153.25,263
2021-01-19,246638,0.45561487447582805,-287467,-0.53103836846286,411.0,260263.75,252
2021-01-26,257546,0.4817780138951763,-298948,-0.5592265991237882,10908.0,257432.25,247
2021-02-02,257126,0.49446261713694517,-297957,-0.572982109993827,-420.0,251884.25,240
2021-02-09,251407,0.49612523952078086,-292195,-0.5766160622487622,-5719.0,253179.25,247
2021-02-16,234969,0.4671203301684241,-275078,-0.5468573564260382,-16438.0,250262.0,252
2021-02-23,215733,0.4483928293063133,-251729,-0.5232091452325279,-19236.0,239808.75,234
2021-03-02,189638,0.4060701315609154,-222203,-0.47580127107030284,-26095.0,222936.75,248
2021-03-09,175163,0.3696427930808174,-207880,-0.43868478974235603,-14475.0,203875.75,243
2021-03-16,180196,0.3781919839149406,-209475,-0.4396421997745909,5033.0,190182.5,252
2021-03-23,174067,0.35856316831356844,-201803,-0.4156969618318409,-6129.0,179766.0,247
2021-03-30,167528,0.35848592295231757,-193726,-0.41454589029810346,-6539.0,174238.5,243
2021-04-06,189509,0.4089948700019208,-214799,-0.46357528709213064,21981.0,177825.0,246
2021-04-13,180874,0.39257878207117786,-208788,-0.453164848187562,-8635.0,177994.5,252
2021-04-20,181498,0.3847432261127999,-213193,-0.45193094471931455,624.0,179852.25,247
2021-04-27,170619,0.3604842543391682,-207177,-0.4377240891180106,-10879.0,180625.0,243
2021-05-04,170741,0.363015344186452,-201923,-0.4293119247524668,122.0,175933.0,244
2021-05-11,192255,0.38551774338119843,-227084,-0.45535830661348764,21514.0,178778.25,255
2021-05-18,198889,0.38217751388328436,-232901,-0.4475336753713418,6634.0,183126.0,267
2021-05-25,214642,0.4207313726566359,-250869,-0.4917418712414047,15753.0,194131.75,264
2021-06-01,213701,0.43683948012870044,-248175,-0.5073099235892216,-941.0,204871.75,260
2021-06-08,209387,0.4257061997568404,-244806,-0.49771682070841583,-4314.0,209154.75,254
2021-06-15,192036,0.3999691748224949,-231226,-0.48159341174314296,-17351.0,207441.5,254
2021-06-22,166214,0.3661585231528396,-202382,-0.44583425122262854,-25822.0,195334.5,241
2021-06-29,162226,0.35783042173989765,-195120,-0.4303864478560085,-3988.0,182465.75,231
2021-07-06,182821,0.3924789238553834,-214726,-0.46097236862160834,20595.0,175824.25,241
2021-07-13,190836,0.38490675638062277,-221028,-0.4458025244151852,8015.0,175524.25,240
